GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,LISTED,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE SOUTHERN CO,5274 Old Post Rd,Yuma,CO,80759-0000,0,211130
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE SOUTHERN CO,Po Box 546,Newburyport,MA,01950-0646,0,211130
1005840,110034154377,2022,NEW PARIS PIKE LDFL,5242 NEW PARIS PIKE,RICHMOND,IN,47374,WAYNE COUNTY,1,THE SOUTHERN CO,2380 Liberty Avenue,Richmond,IN,47374,100,562212
1001139,110071160544,2022,Richmond Utilities,300 Hallie Irvine Street,Richmond,KY,40475,MADISON COUNTY,1,THE SOUTHERN CO,300 Hallie Irvine Street,Richmond,KY,40475,100,221210
1001203,110071160212,2022,"John B. Rich Memorial Power Station, Gilberton Power Company",81 ELEANOR AVE,FRACKVILLE,PA,17931,Schuylkill,1,THE SOUTHERN CO,81 Eleanor Ave,Frackville,PA,17931,100,221112
1007324,110035106113,2022,Sandy Creek Energy Station,2161 Rattlesnake Road,Riesel,TX,76682,McLennan,1,THE SOUTHERN CO,2161 Rattlesnake Road,Riesel,TX,76682,25,221112
1014369,,2022,"Ring Energy, Inc",901 West Wall St Suite 300,Midland,TX,79701,,1,THE SOUTHERN CO,901 West Wall St Suite 300,Midland,TX,79701,100,211120
1012745,110070069815,2022,"Rio Energy International, Inc.",5718 Westheimer Road Suite 1806,Houston,TX,77057,,1,THE SOUTHERN CO,5718 Westheimer Road Suite 1806,Houston,TX,77041,100,424720
1003490,110066643289,2022,U.S. BORAX INC.,14486 BORAX ROAD,BORON,CA,93516,KERN COUNTY,1,THE SOUTHERN CO,"8051 E Maplewood Avenue, Suite 100",Greenwood Village,CO,80111,100,
1005234,110071161024,2022,"Kennecott Utah Copper, LLC",4700 Daybreak Parkway,South Jordan,UT,84095,SALT LAKE COUNTY,1,THE SOUTHERN CO,4700 Daybreak Parkway,South Jordan,UT,84009,100,212230
1000461,110071160715,2022,Riverbay Corp. - Co-Op City,2049 BARTOW AVENUE,BRONX,NY,10475,Bronx,1,THE SOUTHERN CO,2049 Bartow Ave,Bronx,NY,10475-4613,100,531110
1014556,,2022,REM 305 Michigan Basin - TRANSMISSION,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,,1,THE SOUTHERN CO,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,100,486210
1014560,,2022,RCS 305 Michigan Basin - CO2,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,,1,THE SOUTHERN CO,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,100,211130
1005655,110043972957,2022,Riviana Foods,2314 S. Lauderdale Street,Memphis,TN,38106,SHELBY COUNTY,1,THE SOUTHERN CO,2777 Allen Parkway,Houston,TX,77019-2141,100,311423
1002130,110043645311,2022,ROSEBURG FOREST PRODUCTS - LOUISIANA PARTICLEBOARD,486 DURAFLAKE RD,SIMSBORO,LA,71275,LINCOLN PARISH,1,THE SOUTHERN CO,10599 Old Highway 99 South,Dillard,OR,97432,100,321219
1004416,110043809028,2022,ROSEBURG FOREST PRODUCTS - DILLARD,10599 OLD HIGHWAY 99 SOUTH,DILLARD,OR,97432,DOUGLAS COUNTY,1,THE SOUTHERN CO,10599 Old Highway 99 South,Dillard,OR,97432,100,321113
1013539,110000451010,2022,Roseburg Forest Products - El Dorado MDF,1165 Del-Tin Highway,El Dorado,AR,71730,UNION COUNTY,1,THE SOUTHERN CO,10599 Old Highway 99 South,Dillard,OR,97432,100,321219
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE SOUTHERN CO,Po Box 3627,Tulsa,OK,74101,0,211130
1002251,110000727697,2022,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",3888 Sardis Church Road,Atmore,AL,36502,ESCAMBIA COUNTY,1,THE SOUTHERN CO,1308 Lake Street,Fort Worth,TX,76102,0.61,211130
1009357,,2022,Finley Resources Inc - Uintah Basin (575),1308 Lake Street,Fort Worth,TX,76102,,1,THE SOUTHERN CO,1308 Lake Street,Fort Worth,TX,76102,100,211120
1006011,110007152990,2022,ROCHDALE VILLAGE,132-11 BEDELL ST,JAMAICA,NY,11434,QUEENS COUNTY,1,THE SOUTHERN CO,169-65 137Th Ave.,Jamaica,NY,11434,100,813990
1003665,110000482503,2022,GENENTECH INCORPORATED,1 DNA WAY,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO COUNTY,1,THE SOUTHERN CO,1 Dna Way,South San Francisco,CA,94080,100,325414
1006493,110001603934,2022,ROCHESTER DISTRICT HEATING COOPERATIVE,15 - 17 LAWN STREET,ROCHESTER,NY,14607,MONROE COUNTY,1,THE SOUTHERN CO,"150 State Street, Suite 110",Rochester,NY,14614,100,221330
1000695,110000426469,2022,Silver Lake,425 W SILVER LAKE DRIVE NE,ROCHESTER,MN,55903,Olmsted,1,THE SOUTHERN CO,4000 East River Road Ne,Rochester,MN,55906-2813,100,221330
1000136,110013294087,2022,Riverside Energy Center,1401 W B R TOWN LINE ROAD,BELOIT,WI,53511,Rock,1,THE SOUTHERN CO,2815 Kennedy Road,Janesville,WI,53547,3.7,221112
1005435,110071159463,2022,Rock Energy Cooperative,2815 Kennedy Rd.,Janesville,WI,53547,ROCK COUNTY,1,THE SOUTHERN CO,2815 Kennedy Road,Janesville,WI,53545,100,221210
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE SOUTHERN CO,P O Box 51110,Casper,WY,82605-0000,0,211130
1005652,110071160390,2022,Dry Creek Landfill,5500 Highway 140,White City,OR,97503,JACKSON COUNTY,1,THE SOUTHERN CO,P.O. Box 3187,Central Point,OR,97502,100,562212
1002607,110000742019,2022,ROLLS-ROYCE CORPORATION  PLANT 5 & 8,2355 S TIBBS AVE.,INDIANAPOLIS,IN,46241,MARION COUNTY,1,THE SOUTHERN CO,"1900 Reston Metro Plaza, Suite-400",Reston,VA,20190,100,336412
1011113,110071159819,2022,Rolls-Royce Stennis Outdoor Test Facility,H1 Test Site-Bldg. 5002,Stennis Space Center,MS,39529,HANCOCK COUNTY,1,THE SOUTHERN CO,"1900 Reston Metro Plaza, Suite-400",Reston,VA,20190,100,336412
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE SOUTHERN CO,Po Box 505,Vernal,UT,84078-0505,0,211130
1001293,110000415505,2022,ROQUETTE AMERICA INC,1003 S. 5TH ST.,KEOKUK,IA,52632,LEE COUNTY,1,THE WALT DISNEY CO,1003 S. 5Th St.,Keokuk,IA,52632,100,311221
1001232,110023868554,2022,Linden Cogeneration Facility,,LINDEN,NJ,07036,Union,1,THE WILLIAMS COS INC,251 Little Falls Drive,Wilmington,DE,19808,12,221112
1010111,110055519327,2022,Lowry Mine,2389 South Sixth Street,Indiana,PA,15701,INDIANA COUNTY,1,THE WILLIAMS COS INC,301 Market Street,Kittanning,PA,16201,100,
1011909,110067409931,2022,Heilwood Mine,6314 Route 403 Hwy S,Heilwood,PA,15745,,1,THE WILLIAMS COS INC,301 Market Street,Kittanning,PA,16201,100,
1013071,110071162265,2022,Crooked Creek Mine,1875 Creekside Road,Indiana,PA,15701,INDIANA COUNTY,1,THE WILLIAMS COS INC,301 Market Street,Kittanning,PA,16201,100,
1014367,110040509492,2022,Knob Creek Mine,1878 Saltsburg Road,Clarksburg,PA,15725,INDIANA COUNTY,1,THE WILLIAMS COS INC,301 Market Street,Kittanning,PA,16201,100,
1013377,110070543170,2022,Lime Rock Resources Pecos Valley,,Mentone,TX,79754,LOVING COUNTY,1,THE WILLIAMS COS INC,16200 Park Row Suite 300,Houston,TX,77084,100,213111
1013368,110071162147,2022,Gateway Gathering Station,,Mentone,TX,79754,LOVING COUNTY,1,THE WILLIAMS COS INC,16200 Park Row Suite 300,Houston,TX,77084,100,211130
1000485,110070090551,2022,Roseville Energy Park,5120 PHILLIP RD,ROSEVILLE,CA,95747,Placer,1,THE WILLIAMS COS INC,2090 Hilltop Circle,Roseville,CA,95747,100,221112
1009490,,2022,Rosewood Resources Inc.,"2101 Cedar Springs Road, Suite 1500",Dallas,TX,75201,,1,THE WILLIAMS COS INC,"2101 Cedar Springs Road, Suite 1500",Dallas,TX,75201,100,211130
1001068,110000310431,2022,"Rousselot Peabody, Inc.",227 WASHINGTON ST.,PEABODY,MA,01960,ESSEX COUNTY,1,THE WILLIAMS COS INC,"1231 South Rochester Street, Suite 250",Mukwonago,WI,53149,100,325998
1011553,110070148653,2022,"Roxul USA, Inc.",4594 Cayce Road,Byhalia,MS,38611,MARSHALL COUNTY,1,THE WILLIAMS COS INC,4594 Cayce Road,Byhalia,MS,38611,100,327993
1014430,,2022,RTR Suppliers Inc,"6124 HANGING MOSS RD, STE 300",ORLANDO,FL,32807,,1,THE WILLIAMS COS INC,"6124 HANGING MOSS RD, STE 300",ORLANDO,FL,32807,100,423740
1005626,110037386913,2022,BIG RIVER UNITED ENERGY LLC,3294 VINE RD6,DYERSVILLE,IA,52040,DELAWARE COUNTY,1,THE WILLIAMS COS INC,14890 Township Road 300 N,Wyoming,IL,61491,15.5,325193
1002425,110004719653,2022,RUMPKE WASTE INC BROWN COUNTY SANITARY LANDFILL *,9427 BEYERS ROAD,GEORGETOWN,OH,45121,BROWN COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1003240,110063279438,2022,MEDORA SANITARY LANDFILL,546 COUNTY ROAD 870 WEST,MEDORA,IN,47260,JACKSON COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1004815,110006308548,2022,BEECH HOLLOW SANITARY LANDFILL *,28 AW LONG ROAD,WELLSTON,OH,45692,JACKSON COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1004850,110006278866,2022,NOBLE ROAD LANDFILL (0370000134),170 NOBLE ROAD EAST,SHILOH,OH,44878,RICHLAND COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1004856,110009610215,2022,Rumpke Sanitary Landfill,10795 Hughes Rd,Cincinnati,OH,45251,HAMILTON COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1005270,110043793393,2022,RUMPKE OF KENTUCKY INC,30 LARISON RD,JEFFERSONVILLE,KY,40337,MONTGOMERY COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1005271,110043784009,2022,RUMPKE OF KENTUCKY INC,1374 BRYAN GRIFFIN ROAD,BUTLER,KY,41006,PENDLETON COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1006383,110001629578,2022,PIKE SANITATION INC,11775 STATE ROUTE 220,WAVERLY,OH,45690,PIKE COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1011217,110058240354,2022,"Athens-Hocking Landfill, Inc.",17970 Diamond Brick Road (Old U.S. Route 33),Nelsonville,OH,45764,ATHENS COUNTY,1,THE WILLIAMS COS INC,3990 Generation Drive,Cincinnati,OH,45251,100,562212
1007679,110071159450,2022,Russellville Gas Board,1296 Walnut Gate Road,Russellville,AL,35654,FRANKLIN COUNTY,1,THE WILLIAMS COS INC,1296 Walnut Gate Road,Russellville,AL,35654,100,221210
1013519,110041441062,2022,Ryobi Die Casting,800 W. Mausoleum Road,Shelbyville,IN,46176,SHELBY COUNTY,1,THE WILLIAMS COS INC,800 W. Mausoleum Road,Shelbyville,IN,46176,100,331523
1009615,,2022,S&C Electric Company,6601 N. Ridge Blvd.,Chicago,IL,60626,,1,THE WILLIAMS COS INC,6601 N. Ridge Blvd,Chicago,IL,60626,100,335313
1012039,110001634642,2022,Saint Francis Hospital,6161 S. Yale,Tulsa,OK,74136,TULSA COUNTY,1,THE WILLIAMS COS INC,6161 S. Yale,Tulsa,OK,74136,100,622110
1002012,110039204152,2022,"CertainTeed Gypsum Palatka, LLC.",886 N HWY 17,PALATKA,FL,32177,PUTNAM COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1002186,110019283407,2022,"CertainTeed Gypsum Buchanan, LLC.",350 BROADWAY,BUCHANAN,NY,10511,WESTCHESTER COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1003037,110000309354,2022,"SAINT-GOBAIN ABRASIVES and SAINT-GOBAIN CERAMICS & PLASTICS, INC.",1 NEW BOND STREET,WORCESTER,MA,01615,WORCESTER COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327910
1005745,110000445536,2022,CERTAINTEED CORP.,103 FUNSTON ROAD,KANSAS CITY,KS,66115,WYANDOTTE COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327993
1005772,110070284051,2022,CERTAINTEED GYPSUM,9622 ENERGY RD,PROCTOR,WV,26055,MARSHALL COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1006082,110001825231,2022,CERTAINTEED CEILINGS CORP,200 SOUTH MAIN STREET,L ANSE,MI,49946,BARAGA COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327993
1006202,110043807495,2022,CERTAINTEED GYPSUM & CEILING MFG INC,6040 US 42 E,CARROLLTON,KY,41008,CARROLL COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1006449,110038194469,2022,"CertainTeed Gypsum Silver Grove, LLC.",5145 MARY INGLES HWY,SILVER GROVE,KY,41085,CAMPBELL COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1006572,110001919960,2022,CERTAINTEED GYPSUM SEATTLE,5931 E MARGINAL WY S,SEATTLE,WA,98134,KING COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1007055,110000481942,2022,CERTAINTEED CORPORATION,17775 AVENUE 23 1/2,CHOWCHILLA,CA,93610,MADERA COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327993
1007762,110006035762,2022,CERTAINTEED GYPSUM NASHVILLE,794 HWY 369 N,NASHVILLE,AR,71852,HOWARD COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1009491,110000511107,2022,CertainTeed,425 Athena Dr,Athens,GA,30601,CLARKE COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327993
1011645,110040757142,2022,"CertainTeed Gypsum NC, Inc.",921 Shore Road,Semora,NC,27343,PERSON COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1012671,110070082435,2022,CertainTeed Gypsum Manufacturing,13500 Blue Diamond Rd.,Las Vegas,NV,89161,CLARK COUNTY,1,THE WILLIAMS COS INC,20 Moores Road,Malvern,PA,19355,100,327420
1007128,110012694307,2022,JOHNSON CANYON SANITARY LANDFILL,31400 JOHNSON CANYON ROAD,GONZALES,CA,93926,MONTEREY COUNTY,1,THE WILLIAMS COS INC,"128 SUN STREET, SUITE 101",SALINAS,CA,93901,100,562212
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE WILLIAMS COS INC,340 Red Ridge Court,Grand Junction,CO,81507-0000,0.01,211130
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE WILLIAMS COS INC,4123 Silver Palm Dr,Vero Beach,FL,32963-1112,0,211130
1003471,110061046960,2022,SALT LAKE VALLEY SOLID WASTE MANAGEMENT: SALT LAKE VALLEY LANDFILL & TRANSFER ST,6030 WEST 1300 SOUTH,SALT LAKE CITY,UT,84104,SALT LAKE COUNTY,1,THE WILLIAMS COS INC,City & County Building 451 South State,Salt Lake City,UT,84114,50,562212
1000052,110012547431,2022,Mesquite Generating Station,37625 W ELLIOT RD,ARLINGTON,AZ,85322,Maricopa,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,50,221112
1000097,110070396551,2022,Gila River Power Station,1250 E. Watermelon Road,Gila Bend,AZ,85337,Maricopa,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,50,221112
1000241,110009523319,2022,Kyrene Generating Station,7005 S KYRENE RD,TEMPE,AZ,85283,Maricopa,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1000250,110001697049,2022,Santan,1005 S VAL VISTA DRIVE,GILBERT,AZ,85296,Maricopa,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1001008,110041086393,2022,Craig,2101 S RANNEY,CRAIG,CO,81626,Moffat,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,19.34,221112
1001196,110000600788,2022,Springerville Generating Station,COUNTY ROAD #4162,SPRINGERVILLE,AZ,85938,Apache,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,25,221112
1001329,110041241073,2022,Desert Basin Generating Station,1872 N BURRIS RD,CASA GRANDE,AZ,85222,Pinal,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1001466,110071161558,2022,Hayden,12795 E YUTE,HAYDEN,CO,81639,Routt,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,29.59,221112
1007103,110071160859,2022,Coronado Generating Station,,ST JOHNS,AZ,85936,Apache,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1007206,110000780851,2022,Agua Fria Generating Station,7302 W NORTHERN AVE,GLENDALE,AZ,85303,Maricopa,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1007245,110042068473,2022,Four Corners Steam Elec Station,END OF COUNTY RD 6675,FRUITLAND,NM,87416,San Juan,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,10,221112
1007962,110071161136,2022,Coolidge Generating Station,"T6S, R8E, Section 10",Randolph,AZ,85128,Pinal,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,100,221112
1009780,110011802148,2022,Arizona Public Service Company,2124 W. Cheryl Ave.,Phoenix,AZ,85021,MARICOPA COUNTY,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,8.037,221121
1009888,110039345045,2022,Salt River Project - T & D Equipment,1521 N. Project Drive,Tempe,AZ,85281,MARICOPA COUNTY,1,THE WILLIAMS COS INC,1500 N Mill Avenue,Tempe,AZ,85281,64.78,221121
1013645,,2022,"Delta Western, Inc.","450 Alaskan Way South, Suite 707",Seattle,WA,98104,,1,THE WILLIAMS COS INC,"450 Alaskan Way South, Suite 708",Seattle,WA,98104,100,424710
1001602,110003271049,2022,R S Nelson,3500 HOUSTON RIVER ROAD,WESTLAKE,LA,70669,Calcasieu,1,THE WILLIAMS COS INC,2905 Westward Drive,Nacogdoches,TX,75964,4.5,221112
1008857,110071161524,2022,CRI 515 Powder River,20 N Broadway,Oklahoma City,OK,73102,TULSA COUNTY,1,THE WILLIAMS COS INC,"15 E 5Th St, Suite 1000",Tulsa,OK,74103,100,211120
1002366,110020889920,2022,"Samsung Electronics Co., Ltd.",19D Chapin Rd,Pine Brook,NJ,07058,MORRIS COUNTY,1,THE WILLIAMS COS INC,"85 Challenger Road, 7Th Floor",Ridgefield Park,NJ,07660,100,335220
1009872,110000465531,2022,Samsung Austin Semiconductor,12100 Samsung Blvd,Austin,TX,78754,TRAVIS COUNTY,1,THE WILLIAMS COS INC,12100 Samsung Blvd,Austin,TX,78754,100,334413
1009780,110011802148,2022,Arizona Public Service Company,2124 W. Cheryl Ave.,Phoenix,AZ,85021,MARICOPA COUNTY,1,THE WILLIAMS COS INC,P.O. Box 129831,San Diego,CA,92112-9831,1.072,221121
1002261,110017407153,2022,TRICOR REFINING LLC,1134 Manor Street,BAKERSFIELD,CA,93308,KERN COUNTY,1,THE WILLIAMS COS INC,3500 Shell Street,Bakersfield,CA,93308,50,324110
1002565,110000481684,2022,SAN JOAQUIN REFINING CO INC,3500 SHELL STREET,BAKERSFIELD,CA,93308,KERN COUNTY,1,THE WILLIAMS COS INC,3500 Shell Street,Bakersfield,CA,93308,100,324110
1001040,110000464426,2022,San Miguel,6200 FM 3387,CHRISTINE,TX,78012,Atascosa,1,THE WILLIAMS COS INC,6200 Fm 3387,Christine,TX,78012,100,221112
1003508,110056964183,2022,SANDERS LEAD COMPANY INCORPORATED,100 SANDERS ROAD,TROY,AL,36079,PIKE COUNTY,1,THE WILLIAMS COS INC,100 Sanders Road,Troy,AL,36081,100,331492
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,THE WILLIAMS COS INC,15579 W Ellsworth,Golden,CO,80401-0000,0,211130
1002251,110000727697,2022,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",3888 Sardis Church Road,Atmore,AL,36502,ESCAMBIA COUNTY,1,THE WILLIAMS COS INC,6308 Oak Tree Circle,Edmond,OK,73025,0.01,211130
1008806,110015771431,2022,SandRidge 360 Anadarko Basin,123 Robert S. Kerr Ave.,Oklahoma City,OK,73102,OKLAHOMA COUNTY,1,THE WILLIAMS COS INC,"1 East Sheridan Avenue, Suite 500",Oklahoma City,OK,73104,100,211120
1008807,110015771431,2022,SandRidge 375 Sedgwick Basin,123 Robert S. Kerr Ave.,Oklahoma City,OK,73102,OKLAHOMA COUNTY,1,THE WILLIAMS COS INC,"1 East Sheridan Avenue, Suite 500",Oklahoma City,OK,73104,100,211120
1000360,110064208502,2022,SANIMAX USA LLC,2099 BADGERLAND DRIVE,GREEN BAY,WI,54303,BROWN COUNTY,1,THE WILLIAMS COS INC,2099 Shawano Ave,Green Bay,WI,54303,100,311613
1006361,110071159256,2022,SANOFI PASTEUR,1 DISCOVERY DRIVE,SWIFTWATER,PA,18370,MONROE COUNTY,1,THE WILLIAMS COS INC,1 Discovery Drive,Swiftwater,PA,18370,100,325414
1006724,110018913764,2022,Caja del Rio Landfill,149 Wildlife Way,Santa Fe,NM,87506,SANTA FE COUNTY,1,THE WILLIAMS COS INC,149 WILDLIFE WAY,SANTA FE,NM,87506,100,562212
1005086,110000352305,2022,SANTEE PRINT WORKS INCORPORATED,19 PROGRESS ST.,SUMTER,SC,29153,SUMTER COUNTY,1,THE WILLIAMS COS INC,19 Progress Street,Sumter,SC,29153,100,313310
1001995,110000426263,2022,SAPPI CLOQUET LLC,2201 AVENUE B,CLOQUET,MN,55720,CARLTON COUNTY,1,THE WILLIAMS COS INC,225 Franklin Street,Boston,MA,02109,100,322120
1003048,110067015900,2022,"Sappi North America, Inc. - Somerset Operations",1329 WATERVILLE ROAD,SKOWHEGAN,ME,04976,SOMERSET COUNTY,1,THE WILLIAMS COS INC,225 Franklin Street,Boston,MA,02109,100,
1005123,110020857134,2022,S D WARREN CO,89 CUMBERLAND STREET,WESTBROOK,ME,04092,CUMBERLAND COUNTY,1,THE WILLIAMS COS INC,225 Franklin Street,Boston,MA,02109,100,322220
1002230,110038364427,2022,SAPUTO CHEESE USA INC,800 EAST PAIGE AVENUE,TULARE,CA,93274,TULARE COUNTY,1,THE WILLIAMS COS INC,10700 W Research Drive,Milwaukee,WI,53226,100,311513
1006847,110000578679,2022,SAPUTO CHEESE USA INC,N3545 CTH EE,WAUPUN,WI,53963,FOND DU LAC COUNTY,1,THERMO FISHER SCIENTIFIC INC,"One Overlook Point, #300",Lincolnshire,IL,60069,100,311513
1002251,110000727697,2022,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",3888 Sardis Church Road,Atmore,AL,36502,ESCAMBIA COUNTY,1,TIMKENSTEEL CORP,7440 Bocage Blvd,Baton Rouge,LA,70809,0,211130
1005823,110017418061,2022,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,2201 OLD SPANISH TRAIL,WESTLAKE,LA,70669,CALCASIEU PARISH,1,TITAN INTERNATIONAL INC,12120 Wickchester Lane,Houston,TX,77079,100,325199
1007074,110000461009,2022,Sasol Chemicals (USA) LLC,1914 HADEN ROAD,HOUSTON,TX,77015,HARRIS COUNTY,1,TORAY INDUSTRIES AMERICA INC,12120 Wickchester Lane,Houston,TX,77079,100,325194
1013813,110070879384,2022,Louisiana Integrated Polyethylene JV LLC,2201 Old Spanish Trail,Westlake,LA,70669,CALCASIEU PARISH,1,TOYOTA MOTOR NORTH AMERICA INC,12120 Wickchester Lane,Houston,TX,77079,50,325120
1013656,110064156014,2022,Buffalo Trace Distillery,113 Great Buffalo Trace,Frankfort,KY,40601,FRANKLIN COUNTY,1,TOYOTA MOTOR NORTH AMERICA INC,10101 Linn Station,Louisville,KY,40223,100,312140
1003248,110067756716,2022,SC JOHNSON & SON INC WAXDALE FACILITY,8311 16TH ST,STURTEVANT,WI,53177,RACINE COUNTY,1,TOYOTA MOTOR NORTH AMERICA INC,1525 Howe Street,Racine,WI,53403,100,325612
1004222,110071160137,2022,Essity Professional Hygiene North America LLC,,MENASHA,WI,54952,WINNEBAGO COUNTY,1,TOYOTA MOTOR NORTH AMERICA INC,"Cira Center, 2929 Arch Street, Suite 2600",Philadelphia,PA,19104,100,322120
1005755,110040961947,2022,CASCADE STEEL ROLLING MILLS INC,3200 NE HWY 99W,MCMINNVILLE,OR,97128,YAMHILL COUNTY,1,TOYOTA MOTOR NORTH AMERICA INC,"299 Sw Clay Street, Suite 350",Portland,OR,97201,100,331110
1003007,110061712687,2022,"Sekisui Specialty Chemicals America, LLC - Pasadena",1423 Pasadena Freeway,Pasadena,TX,77506,HARRIS COUNTY,1,TRANE TECHNOLOGIES CORP,"300 Lighting Way, Suite #320",Secaucus,NJ,07094,100,325211
1012424,110000410323,2022,"Continental Dairy Facilities, LLC",999 W. Randall St,Coopersville,MI,49404,OTTAWA COUNTY,1,TRANSALTA USA INC,5151 Beltline Road,Dallas,TX,75254,100,311514
1014583,110070870126,2022,"MWC, LLC",1640 Technical Drive,St. Johns,MI,48879,CLINTON COUNTY,1,TRECORA RESOURCES,"30600 Telegraph Road, Ste 2345",Bingham Farms,MI,48025,33,311513
1003026,110071161228,2022,SEMCO Energy Gas Company,"1411 Third St, Suite A",Port Huron,MI,48060,ST. CLAIR COUNTY,1,TREDEGAR CORP,"1411 Third St, Suite A",Port Huron,MI,48060,100,221210
1004300,110070738310,2022,Onsemi East Fishkill Facility,2070 ROUTE 52,HOPEWELL JUNCTION,NY,12533,DUTCHESS COUNTY,1,TREDEGAR CORP,5701 N Pima Road,Scottsdale,AZ,85250,100,334413
1007527,110014190721,2022,ON Semiconductor,23400 NE Glisan Street,Gresham,OR,97030,MULTNOMAH COUNTY,1,TRINSEO PLC,5005 East Mcdowell Road,Phoenix,AZ,85008,100,334413
1008930,110055553681,2022,LA Semiconductor,2300 Buckskin Rd,Pocatello,ID,83201,BANNOCK COUNTY,1,TRONOX INC,5005 East Mcdowell Road,Phoenix,AZ,85008,100,334413
